Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
1378.26525	31.45708	31.14461	30.63392	30.24975	30.0719	29.46843	28.99111	28.4626	28.25716	27.72864	27.06433	26.86402	26.46608
1380.76515	31.48223	31.14827	30.65191	30.26817	30.09033	29.49787	29.02422	28.49204	28.29026	27.76175	27.09377	26.90079	26.48818
1383.26522	31.50365	31.17685	30.68407	30.31581	30.12695	29.5345	29.06084	28.53233	28.33423	27.80572	27.1304	26.93742	26.51013
1385.76545	31.52161	31.20198	30.70203	30.34156	30.15637	29.56759	29.09394	28.57643	28.37468	27.8425	27.17084	26.97054	26.55425
1388.26528	31.53952	31.22705	30.73427	30.36725	30.17839	29.60429	29.12696	28.6058	28.41139	27.87553	27.20388	27.00356	26.57627
1390.76506	31.57901	31.24863	30.75943	30.39304	30.21152	29.62641	29.15275	28.63525	28.43715	27.90497	27.23699	27.02933	26.59469
1393.26553	31.61834	31.28796	30.79517	30.43333	30.2408	29.66303	29.18571	28.67187	28.48112	27.94527	27.27362	27.06596	26.62766
1395.76555	31.6757	31.33099	30.82388	30.46642	30.27023	29.70346	29.22247	28.71231	28.50689	27.97837	27.29938	27.09173	26.65342
1398.26546	31.07392	31.09816	30.76299	30.46275	30.27389	29.72548	29.25183	28.738	28.54359	28.01508	27.33241	27.12476	26.67544
1400.76592	30.42558	30.63608	30.51671	30.31594	30.18214	29.71447	29.28119	28.7747	28.57662	28.05178	27.37646	27.16146	26.71214
1403.26536	29.8917	30.19015	30.2085	30.10683	30.00973	29.63382	29.27028	28.78948	28.60239	28.07388	27.40589	27.18723	26.73424
1405.766	29.43292	29.7901	29.90754	29.86092	29.80052	29.52371	29.21889	28.80782	28.6391	28.10691	27.42792	27.20926	26.75994
1408.26554	29.04762	29.43049	29.614	29.62977	29.5914	29.39533	29.1529	28.79689	28.64651	28.13635	27.47571	27.24237	26.78203
1410.76636	28.7027	29.10391	29.34248	29.4023	29.3786	29.25227	29.0759	28.77127	28.66127	28.15845	27.49046	27.26446	26.80413
1413.26616	28.3944	28.81029	29.08189	29.18208	29.17307	29.11647	28.98047	28.73457	28.64659	28.17313	27.51616	27.29382	26.83349
1415.76648	28.10078	28.52402	28.83231	28.96187	28.96754	28.95498	28.87771	28.68319	28.62457	28.1768	27.53451	27.32686	26.85918
1418.26634	27.83285	28.26343	28.59742	28.76001	28.75833	28.79716	28.75659	28.62079	28.59521	28.18414	27.56387	27.34521	26.88121
1420.76658	27.57968	28.0176	28.36994	28.56189	28.5749	28.66511	28.6539	28.56214	28.55858	28.18421	27.57129	27.36364	26.9033
1423.26589	27.35221	27.78645	28.16082	28.37478	28.38412	28.51837	28.53653	28.49249	28.51461	28.16227	27.5787	27.37105	26.92173
1425.76585	27.12838	27.56263	27.95534	28.19133	28.20434	28.36795	28.41914	28.40813	28.46698	28.13666	27.57511	27.36745	26.94016
1428.26588	26.91193	27.34251	27.74623	28.00424	28.02459	28.22124	28.29445	28.32748	28.40466	28.11471	27.57885	27.39322	26.9696
1430.76638	26.7028	27.14072	27.5628	27.83182	27.85217	28.07817	28.18075	28.24681	28.35335	28.08542	27.57893	27.39697	26.97701
1433.26634	26.51193	26.94618	27.3756	27.66297	27.68699	27.93869	28.06695	28.16605	28.28727	28.05972	27.56791	27.39328	26.99168
1435.7669	26.31741	26.76267	27.2031	27.50148	27.53284	27.81757	27.95684	28.07062	28.22488	28.01934	27.56056	27.40062	27.0137
1438.2662	26.145	26.57191	27.02702	27.34009	27.37144	27.66719	27.83215	27.98997	28.15155	27.98638	27.54963	27.38602	27.02112
1440.76659	25.97254	26.40679	26.86557	27.19331	27.22834	27.5351	27.7331	27.90193	28.0929	27.93875	27.53869	27.37875	27.02486
1443.26679	25.80746	26.23436	26.70783	27.03924	27.07427	27.41405	27.62306	27.81759	28.02324	27.89478	27.51675	27.37149	27.03595
1445.76671	25.66076	26.08033	26.55012	26.90355	26.93858	27.27837	27.5094	27.72962	27.94624	27.85081	27.49113	27.36055	27.04704
1448.26669	25.51403	25.9336	26.40339	26.76049	26.79919	27.16467	27.39203	27.63794	27.87291	27.80685	27.47286	27.34228	27.05078
1450.76739	25.3893	25.79786	26.26398	26.62475	26.66712	27.04361	27.29666	27.55725	27.80325	27.75554	27.44724	27.33868	27.05453
1453.26692	25.26457	25.67313	26.14292	26.50736	26.53872	26.93356	27.19028	27.45821	27.72625	27.70423	27.42529	27.31674	27.05093
1455.76731	25.15079	25.541	26.01446	26.38624	26.42861	26.82712	27.09853	27.39949	27.66019	27.65285	27.3996	27.28737	27.0546
1458.26687	25.02985	25.42372	25.88984	26.2653	26.304	26.71352	26.99226	27.30423	27.59061	27.60896	27.37406	27.27652	27.05475
1460.76732	24.92708	25.31361	25.78707	26.15886	26.20123	26.61075	26.91151	27.22716	27.5172	27.5539	27.33002	27.23614	27.04007
1463.26735	24.81711	25.20731	25.67343	26.04522	26.0986	26.51546	26.81255	27.13921	27.44762	27.50268	27.30448	27.22529	27.04757
1465.76777	24.71451	25.09738	25.5635	25.93896	25.985	26.41287	26.72097	27.06598	27.37071	27.44045	27.26061	27.19609	27.03672
1468.26695	24.62641	24.99826	25.46071	25.84351	25.88588	26.31008	26.63653	26.98521	27.3083	27.38905	27.22756	27.17038	27.02569
1470.76696	24.51278	24.88097	25.34342	25.72989	25.77226	26.20747	26.53392	26.89361	27.23872	27.33414	27.19468	27.14484	27.01483
1473.26765	24.42844	24.78929	25.24073	25.62353	25.68057	26.10478	26.44591	26.80927	27.16539	27.28284	27.15805	27.11189	27.00023
1475.76739	24.36613	24.71229	25.1674	25.54653	25.59991	26.03512	26.37993	26.75429	27.10307	27.22419	27.11775	27.07893	26.98929
1478.26751	24.28546	24.62428	25.07572	25.44751	25.50456	25.9361	26.29559	26.67363	27.02974	27.16187	27.07011	27.04597	26.97469
1480.76807	24.21221	24.54736	24.99146	25.36692	25.42397	25.85918	26.21133	26.59304	26.9565	27.10698	27.02991	27.00944	26.95284
1483.2677	24.14249	24.4703	24.90706	25.28252	25.34324	25.76744	26.12326	26.51231	26.8941	27.04824	26.99319	26.98006	26.93447
1485.76751	24.07656	24.40437	24.84113	25.21292	25.26997	25.70885	26.06834	26.46106	26.82086	27.0007	26.94565	26.93986	26.91629
1488.26739	24.02518	24.34198	24.76773	25.14686	25.21125	25.63178	25.9986	26.39866	26.75845	26.94563	26.90159	26.90314	26.90526
1490.76744	24.24916	24.37878	24.72745	25.07722	25.14161	25.56581	25.92897	26.32902	26.69246	26.89432	26.86863	26.86651	26.88331
1493.26831	24.15004	24.39711	24.73844	25.06619	25.11223	25.49605	25.85921	26.25927	26.64106	26.83558	26.82824	26.83713	26.8576
1495.7683	23.98496	24.28341	24.66144	25.0002	25.06092	25.44475	25.80057	26.19695	26.57507	26.78794	26.79161	26.80784	26.843
1498.26854	23.89344	24.19555	24.59561	24.93804	24.99876	25.3936	25.74574	26.13479	26.51659	26.73314	26.75883	26.77139	26.82489
1500.7683	23.80535	24.11114	24.51119	24.86096	24.92535	25.3312	25.68702	26.07974	26.47253	26.6854	26.7111	26.73467	26.80285
1503.26806	23.75771	24.03414	24.44153	24.7913	24.85936	25.25787	25.62103	26.02109	26.42489	26.64144	26.67447	26.71272	26.78825
1505.76849	23.95231	24.12597	24.4306	24.74	24.80806	25.19556	25.56238	25.96611	26.36624	26.5938	26.63417	26.66508	26.76263
1508.26803	23.79831	24.0674	24.41608	24.72547	24.78619	25.15167	25.51483	25.91121	26.31134	26.54257	26.59028	26.63587	26.73342
1510.76807	23.69568	23.96844	24.34281	24.67055	24.73127	25.10409	25.46725	25.85263	26.2638	26.50237	26.55375	26.59934	26.71157
1513.2682	23.88298	24.03829	24.32824	24.62295	24.68734	25.04915	25.41598	25.80503	26.20882	26.44371	26.50611	26.56639	26.68595
1515.76825	23.72154	23.98696	24.30994	24.60833	24.67272	25.01984	25.37566	25.76838	26.16484	26.41074	26.4658	26.53708	26.67133
1518.26852	23.60424	23.88433	24.23668	24.54974	24.61413	24.97227	25.32442	25.71713	26.10628	26.3632	26.4366	26.50055	26.64214
1520.76877	23.8099	23.95053	24.2258	24.51684	24.58857	24.92836	25.29152	25.67322	26.06973	26.32665	26.40372	26.46767	26.62027
1523.26893	23.67053	23.91393	24.21855	24.50593	24.56665	24.89542	25.24757	25.63662	26.03677	26.28635	26.35976	26.43838	26.59465
1525.76925	23.85404	23.95797	24.20754	24.45821	24.53362	24.85138	25.2072	25.58156	25.98537	26.24596	26.33037	26.40166	26.57628
1528.26861	23.65598	23.89938	24.193	24.45835	24.51907	24.81848	25.16329	25.54132	25.94517	26.20209	26.28284	26.37247	26.55076
1530.76882	23.82491	23.93985	24.17107	24.42908	24.49714	24.79289	25.13402	25.50105	25.9122	26.16177	26.2572	26.34316	26.5288
1533.26909	23.64887	23.8886	24.1602	24.42188	24.48994	24.76733	25.11214	25.47182	25.87199	26.12891	26.217	26.30663	26.49961
1535.76903	23.79578	23.89603	24.13827	24.38527	24.45333	24.74173	25.07186	25.43522	25.83904	26.09228	26.18404	26.27368	26.48133
1538.26888	23.62708	23.84846	24.12739	24.36705	24.43878	24.72352	25.0463	25.40232	25.79882	26.05573	26.15116	26.24447	26.45212
1540.76887	23.76298	23.85222	24.09079	24.33779	24.40952	24.68691	25.02071	25.36938	25.76953	26.02278	26.13288	26.21885	26.43751
1543.26975	23.60154	23.82292	24.07984	24.32317	24.39123	24.65761	24.98406	25.34375	25.73658	25.99716	26.08892	26.18956	26.40456
1545.76894	23.50255	23.70557	24.01754	24.26821	24.35462	24.64302	24.96581	25.31816	25.69995	25.96053	26.05963	26.16028	26.38628
1548.26971	24.32475	24.03963	24.1057	24.28663	24.35103	24.60273	24.93285	25.27786	25.68167	25.93492	26.02668	26.13099	26.37168
1550.76953	25.1396	24.62693	24.42507	24.4702	24.4722	24.62847	24.90722	25.24855	25.64505	25.89462	26.00473	26.10171	26.33872
1553.26914	25.82595	25.19951	24.80679	24.74549	24.70345	24.73126	24.93293	25.23022	25.61933	25.87258	25.96801	26.08334	26.31668
1555.7692	26.41708	25.71355	25.21073	25.06135	24.97525	24.88195	25.00288	25.22309	25.58655	25.84714	25.93889	26.05055	26.29124
1558.27013	26.931	26.18344	25.58519	25.36607	25.24695	25.05822	25.09473	25.24888	25.58663	25.81785	25.91328	26.02126	26.26929
1560.77004	27.38986	26.62028	25.95229	25.67077	25.53697	25.24548	25.21592	25.28933	25.59037	25.79958	25.88399	26.00299	26.25101
1563.26959	27.80093	27.01666	26.28628	25.96439	25.81958	25.44367	25.34438	25.34805	25.61606	25.7959	25.86564	25.98097	26.22899
1565.76986	28.19005	27.38743	26.61668	26.24708	26.08024	25.6346	25.48759	25.42153	25.64548	25.79229	25.84735	25.959	26.20336
1568.26942	28.54973	27.72876	26.92865	26.51133	26.3445	25.83279	25.63807	25.50595	25.69319	25.79963	25.83266	25.94065	26.18134
1570.76977	28.84708	28.05547	27.22966	26.77565	26.60514	26.03838	25.78861	25.59409	25.75566	25.8254	25.83641	25.92237	26.1704
1573.2704	29.00857	28.28669	27.47557	27.01422	26.83637	26.22556	25.94276	25.70053	25.82173	25.85843	25.84008	25.92605	26.15939
1575.77029	29.17381	28.47395	27.68118	27.21616	27.04932	26.42016	26.10433	25.80704	25.90255	25.89521	25.83648	25.92612	26.14478
1578.27016	29.31704	28.65756	27.88314	27.41077	27.24027	26.58175	26.2549	25.91724	25.9797	25.92832	25.8439	25.91886	26.12284
1580.77017	29.46018	28.82639	28.05564	27.57226	27.42011	26.73957	26.38703	26.02368	26.05677	25.96869	25.85491	25.9262	26.12284
1583.27039	29.5631	28.955	28.20994	27.72289	27.57074	26.8902	26.51932	26.13027	26.14501	26.02757	25.88076	25.94103	26.10831
1585.77028	29.77589	29.12375	28.36769	27.87697	27.72114	27.02959	26.64769	26.2403	26.22201	26.0752	25.89903	25.95197	26.1009
1588.27042	29.86035	29.27061	28.52188	28.02015	27.86432	27.15809	26.76151	26.33944	26.31751	26.12666	25.92113	25.95938	26.08629
1590.77054	29.93383	29.37345	28.64674	28.15236	28.00387	27.28663	26.88271	26.43494	26.402	26.1928	25.9469	25.98148	26.09371
1593.27097	30.00724	29.47255	28.76419	28.2698	28.12132	27.40775	27.00016	26.53404	26.48642	26.25519	25.98727	26.0035	26.09738
1595.77075	30.12476	29.57906	28.87437	28.38732	28.2315	27.51426	27.11033	26.63688	26.55623	26.30665	26.00937	26.02927	26.09378
1598.27032	30.20933	29.68565	28.98096	28.48657	28.33809	27.61718	27.19858	26.72512	26.6408	26.3692	26.05723	26.05878	26.10127
1600.77118	30.2497	29.74804	29.06904	28.58934	28.44086	27.71627	27.294	26.80586	26.72889	26.42793	26.08659	26.08448	26.11229
1603.27115	30.30484	29.82887	29.16088	28.6775	28.52902	27.81545	27.39318	26.88669	26.80604	26.49407	26.12704	26.11391	26.1197
1605.77037	30.39171	29.91328	29.25631	28.76926	28.62812	27.91088	27.48126	26.98579	26.87577	26.55279	26.15641	26.1396	26.12337
1608.27106	30.4814	29.99785	29.33721	28.8575	28.70535	27.99177	27.55849	27.06301	26.953	26.60799	26.2006	26.17279	26.14188
1610.77134	30.50655	30.06032	29.40335	28.93465	28.78984	28.07627	27.63564	27.12915	27.03015	26.67413	26.24838	26.21323	26.15663
1613.27105	30.57103	30.12271	29.47675	29.01173	28.86324	28.16068	27.70905	27.20623	27.09988	26.72552	26.28142	26.2426	26.16764
1615.77081	30.61408	30.18885	29.55023	29.09255	28.94773	28.2415	27.79721	27.29072	27.17338	26.79535	26.3329	26.28307	26.18976
1618.27148	30.65706	30.24023	29.61262	29.15494	29.01379	28.31123	27.87061	27.35678	27.22476	26.83572	26.36593	26.30509	26.21178
1620.77176	30.71102	30.29919	29.67158	29.2249	29.08743	28.39221	27.94425	27.41941	27.30572	26.90566	26.41018	26.35301	26.22667
1623.27173	30.74676	30.3505	29.74123	29.29456	29.14608	28.45453	28.0139	27.50008	27.36438	26.96066	26.45784	26.38598	26.24863
1625.77148	30.77559	30.39104	29.78913	29.35346	29.20131	28.53178	28.08381	27.56631	27.42691	27.01217	26.491	26.41915	26.26712
1628.27094	30.81146	30.42735	29.84056	29.40857	29.26009	28.58322	28.13525	27.62509	27.48571	27.05996	26.52778	26.45593	26.28554
1630.77139	30.84742	30.47048	29.8921	29.46011	29.3153	28.6421	28.19413	27.68397	27.54826	27.10783	26.57932	26.48544	26.30405
1633.27116	30.88324	30.51346	29.93981	29.50782	29.35567	28.68614	28.24918	27.73168	27.607	27.16657	26.62338	26.52216	26.32976
1635.7721	30.91562	30.55659	29.98034	29.56303	29.4072	28.74869	28.30439	27.7979	27.66586	27.22176	26.66021	26.559	26.35558
1638.2721	30.96585	30.59607	30.02813	29.61448	29.45499	28.81115	28.36686	27.84936	27.71731	27.26955	26.70433	26.60312	26.38135
1640.77165	31.00174	30.63912	30.07225	29.66594	29.50645	28.85894	28.41465	27.89715	27.7651	27.31366	26.74478	26.63989	26.39611
1643.27143	31.06271	30.68577	30.11637	29.71374	29.55424	28.91041	28.46244	27.95228	27.82024	27.36512	26.77789	26.673	26.42922
1645.77181	31.08785	30.73598	30.17517	29.77254	29.62038	28.97288	28.52858	28.01475	27.87903	27.41291	26.82568	26.70244	26.45131
1648.27238	31.14524	30.78621	30.2303	29.83134	29.66083	29.02434	28.57637	28.06988	27.92682	27.4607	26.86979	26.73922	26.48075
1650.77215	31.15606	30.81494	30.27075	29.87546	29.70128	29.06846	28.62049	28.11033	27.97094	27.50482	26.89923	26.77232	26.50285
1653.27165	31.20986	30.858	30.3112	29.91591	29.7454	29.11258	28.6793	28.15078	28.01139	27.54527	26.94335	26.80543	26.51393
1655.77179	31.23501	30.89389	30.35899	29.9637	29.79686	29.16403	28.70506	28.20591	28.06285	27.58939	26.98747	26.84588	26.55438
1658.27194	31.27089	30.9226	30.39942	30.01514	29.84096	29.21915	28.76385	28.25368	28.11798	27.63718	27.02792	26.87899	26.58015
1660.77231	31.28523	30.94768	30.4288	30.05553	29.87034	29.2522	28.79689	28.29407	28.15103	27.6739	27.0573	26.9047	26.60219
1663.27184	31.32117	30.98004	30.46195	30.08868	29.91451	29.30003	28.85574	28.34925	28.19887	27.72541	27.09413	26.94888	26.63168
1665.77283	31.35708	31.01595	30.50242	30.13282	29.95497	29.3405	28.88886	28.39338	28.24299	27.75852	27.13458	26.97464	26.65378
1668.27234	31.37864	31.04826	30.53186	30.17327	29.99542	29.38829	28.93665	28.43383	28.28711	27.79897	27.17136	27.01142	26.67221
1670.77209	31.38944	31.07339	30.57596	30.20268	30.02484	29.43239	28.97708	28.47793	28.32022	27.83208	27.20447	27.04453	26.69798
1673.27238	31.41819	31.10214	30.60174	30.23948	30.06531	29.46552	29.02122	28.5184	28.357	27.87253	27.24125	27.08131	26.72374
1675.773	31.42548	31.11659	30.62023	30.26164	30.08747	29.49501	29.04705	28.55157	28.40486	27.92406	27.2781	27.11082	26.74592
1678.27232	31.45781	31.14534	30.65614	30.30578	30.12426	29.53548	29.09119	28.59204	28.44531	27.95717	27.31488	27.14026	26.78269
1680.77243	31.46503	31.16331	30.68485	30.33153	30.14634	29.56123	29.12795	28.63247	28.48576	27.99028	27.34432	27.17337	26.80112
1683.27322	31.47943	31.17055	30.69925	30.35363	30.17211	29.60168	29.15005	28.66191	28.5152	28.02339	27.38109	27.19913	26.83056
1685.77322	31.50106	31.19576	30.71731	30.39048	30.20162	29.62752	29.1869	28.70243	28.54838	28.05657	27.41061	27.23599	26.85273
1688.27321	31.56562	31.23524	30.74962	30.40524	30.23474	29.65329	29.21267	28.72453	28.58883	28.10436	27.44739	27.27643	26.88217
1690.77352	31.56571	31.2604	30.77837	30.44204	30.2642	29.69376	29.24947	28.75766	28.61827	28.12645	27.46948	27.28752	26.89326
1693.273	31.58367	31.27837	30.8035	30.47146	30.28994	29.72318	29.2899	28.79809	28.6477	28.15589	27.50259	27.30962	26.92269
1695.77358	31.65899	31.34652	30.84657	30.50458	30.3194	29.75631	29.31568	28.83856	28.68815	28.19267	27.54304	27.35374	26.94846
1698.27328	31.05018	31.09591	30.77864	30.49738	30.32688	29.77479	29.34885	28.86072	28.72134	28.22952	27.57255	27.37958	26.98164
1700.77379	30.409	30.64099	30.53666	30.36525	30.23879	29.77479	29.37454	28.90109	28.75437	28.26256	27.60926	27.41261	27.00367
1703.273	29.88229	30.21011	30.24313	30.16349	30.05904	29.70516	29.37097	28.92688	28.79115	28.29933	27.63502	27.43471	27.02943
1705.7735	29.42357	29.80643	29.93489	29.92131	29.86458	29.58776	29.33799	28.9306	28.80959	28.33246	27.67182	27.46784	27.04788
1708.27346	29.0347	29.43958	29.64145	29.68292	29.6372	29.45214	29.25375	28.92343	28.82807	28.35462	27.70498	27.50467	27.08471
1710.77327	28.69335	29.11291	29.36249	29.44065	29.42797	29.31632	29.17299	28.90506	28.83177	28.37299	27.72703	27.52671	27.10308
1713.27353	28.37411	28.81203	29.09464	29.21685	29.2115	29.16224	29.06295	28.86109	28.82083	28.38407	27.75279	27.54881	27.12885
1715.77403	28.09535	28.53694	28.85625	29.01149	29.00982	29.01561	28.9677	28.81722	28.80261	28.39522	27.77495	27.5783	27.151
1718.27388	27.83482	28.28008	28.62875	28.81336	28.82636	28.86886	28.865	28.75489	28.777	28.39896	27.78603	27.60407	27.17677
1720.77339	27.58532	28.03058	28.40494	28.61524	28.62458	28.71846	28.73661	28.68523	28.74037	28.38803	27.80813	27.61516	27.20621
1723.27441	27.35058	27.80318	28.19589	28.42454	28.43021	28.56813	28.62299	28.61565	28.70015	28.38084	27.81929	27.63366	27.22104
1725.77347	27.12304	27.57197	27.97936	28.23371	28.24671	28.42134	28.50556	28.52391	28.63777	28.35517	27.81564	27.63368	27.23207
1728.27379	26.92137	27.36296	27.78137	28.0614	28.07808	28.28574	28.38464	28.45804	28.57926	28.32601	27.81585	27.64123	27.2543
1730.77422	26.73052	27.17211	27.59786	27.8889	27.91659	28.14993	28.28921	28.38097	28.52789	28.293	27.80853	27.64125	27.269
1733.27443	26.52881	26.98141	27.41817	27.72756	27.75158	28.00695	28.16825	28.29671	28.46563	28.27111	27.80866	27.65239	27.28382
1735.77474	26.34538	26.7943	27.24207	27.56615	27.59017	27.88591	28.0472	28.20136	28.40333	28.23083	27.80508	27.64148	27.29492
1738.27453	26.16567	26.61827	27.07337	27.41213	27.43615	27.73923	27.93723	28.1134	28.33375	28.19061	27.77955	27.63429	27.30608
1740.77442	26.0005	26.44576	26.91555	27.26165	27.28934	27.61077	27.82712	28.03266	28.27136	28.15391	27.77587	27.63062	27.32444
1743.27469	25.83927	26.28086	26.75432	27.11142	27.14278	27.48624	27.72461	27.94483	28.19816	28.11007	27.74672	27.61247	27.32097
1745.77411	25.69243	26.13035	26.60748	26.97193	27.00696	27.36143	27.60714	27.86039	28.12478	28.05504	27.72472	27.60882	27.32833
1748.27434	25.54947	25.98005	26.45351	26.83631	26.864	27.24049	27.50822	27.76881	28.04785	28.00381	27.69551	27.58695	27.32114
1750.77435	25.4395	25.84806	26.31784	26.70064	26.732	27.12317	27.40192	27.68453	27.97091	27.95256	27.66628	27.56873	27.32862
1753.27498	25.30754	25.72344	26.1969	26.5797	26.61473	27.00957	27.29565	27.61129	27.91234	27.90867	27.64441	27.55054	27.3251
1755.77509	25.19025	25.59147	26.07594	26.46241	26.49009	26.89595	27.20405	27.51235	27.83174	27.85009	27.60419	27.525	27.31424
1758.27501	25.07288	25.46675	25.95123	26.3377	26.36905	26.78224	27.10136	27.42434	27.76208	27.79879	27.57857	27.49938	27.31065
1760.7749	24.97394	25.36781	25.83393	26.2204	26.26644	26.6833	27.00609	27.34375	27.68516	27.74755	27.54202	27.47384	27.3108
1763.27513	24.87123	25.2651	25.73122	26.11769	26.15639	26.58426	26.91805	27.26673	27.61183	27.68524	27.50539	27.45189	27.29619
1765.7752	24.7723	25.14415	25.61762	26.01142	26.06113	26.48534	26.81913	27.17882	27.54225	27.63033	27.48353	27.42635	27.289
1768.27541	24.68428	25.0598	25.52592	25.90872	25.95843	26.38997	26.73111	27.11281	27.46525	27.56802	27.42855	27.38972	27.27073
1770.77554	24.61097	24.97181	25.43793	25.82807	25.87411	26.30932	26.65046	27.03583	27.39559	27.51671	27.39559	27.36044	27.26346
1773.27508	24.53402	24.88753	25.34264	25.7291	25.78248	26.20302	26.56984	26.95889	27.32968	27.46548	27.35904	27.32389	27.24527
